"Name","Total Time","Total Time (CPU)","Hits"
"                                                          chs.cofUtils.parameterized.PinPlacementConstraintsHolder.getObjectAt ()","99.2 ms (-0%)","99.2 ms (-0%)","1"
"                                                           java.util.HashMap.get ()","99.2 ms (-0%)","99.2 ms (-0%)","1"
"                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                   gnu.trove.impl.hash.TObjectHash.contains ()","100 ms (-0%)","100 ms (-0%)","1"
"                                                    gnu.trove.impl.hash.TObjectHash.index ()","100 ms (-0%)","100 ms (-0%)","1"
"                                                     gnu.trove.impl.hash.TObjectHash.equals ()","100 ms (-0%)","100 ms (-0%)","1"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                   chs.caplets.logic.actions.AbstractPinActionHelper$GroupPlacementNextPointCalculator.getPoints ()","99.7 ms (-0%)","99.7 ms (-0%)","1"
"                                                    chs.utility.helpers.CoordinateHelper.getAbsGfxLocation ()","99.7 ms (-0%)","99.7 ms (-0%)","1"
"                                                     chs.utility.helpers.CoordinateHelper.getAbsLocation ()","99.7 ms (-0%)","99.7 ms (-0%)","1"
"                                                      chs.utility.helpers.CoordinateHelper.getAbsLocation ()","99.7 ms (-0%)","99.7 ms (-0%)","1"
"                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                         chs.caplets.logic.actions.AddParameterizedDeviceFromLibraryPartAction.createDisplayObject ()","99.7 ms (-0%)","99.7 ms (-0%)","1"
"                                          chs.caplets.logic.actions.CreateParameterizedObjectAction.createDisplayObject ()","99.7 ms (-0%)","99.7 ms (-0%)","1"
